 enable_debug_mode 
-------------------
                 0
(1 row)

Timing is on.
 c_custkey |       c_name       |    revenue    |  c_acctbal  |     n_name     |                c_address                 |     c_phone     |                                                      c_comment                                                       
       941 | Customer#000000941 | 18673.000000  | 2990.179932 | ROMANIA        | 297w97UgOfpV3pv2QniJUWBKq0BRpcawOfpj     | 29-745-875-1061 | e furiously along the slyly bold pains. ironic, ironic foxes affix quickly even deposits. packages caj
     14857 | Customer#000014857 | 18664.000000  | 3069.330078 | MOROCCO        | MBFexsbCmi75EaLNgXEVxKqgsv               | 25-314-333-9599 | the blithely regular escapades; unusual, express dependencie
     13207 | Customer#000013207 | 18415.000000  | 1972.219971 | INDIA          | cbTiIEi,tTfVQnbbdeeyD                    | 18-380-733-7887 | uriously ironic pinto beans are furiou
      4574 | Customer#000004574 | 18368.000000  | 8971.900391 | UNITED STATES  | X51eQ9RW0PVs6 xC1eqfN15pJ3a              | 34-186-774-2857 | fully even packages. ideas sleep slyly bold, ironic platelets. ironi
      1789 | Customer#000001789 | 18214.000000  | 6407.459961 | ALGERIA        | lfHQVe9IPEKad                            | 10-582-797-3122 | he slyly express requests. silently daring packages sleep express courts! blithely pending foxes w
      9250 | Customer#000009250 | 18209.000000  | 2329.629883 | PERU           | 36g7515yjOAKiqexP8LqpRjsn2cKwbzQZ725Tr   | 27-348-765-5146 | ular accounts boost above the warthogs. carefully final deposits detect 
      9433 | Customer#000009433 | 17953.000000  | 985.219971  | GERMANY        | 0DTxPbYdtJqH                             | 17-591-515-5409 | s haggle ironic, even accounts-- carefully bold packages cajole about the t
      8620 | Customer#000008620 | 17947.000000  | 940.080017  | SAUDI ARABIA   | UK0BA GvexPWCxA5r9Zw6Wysw                | 30-744-864-5606 | . even dependencies across the express deposits nag along the blithely ironic pinto beans. waters 
      2456 | Customer#000002456 | 17875.000000  | 1086.589966 | UNITED KINGDOM | T9o7C5u8o2DPgofDgFEHHgOoLvK              | 33-882-260-3890 | en requests haggle. quickly pending deposits about the never even accounts hinder permanent
      4072 | Customer#000004072 | 17737.000000  | 4139.459961 | RUSSIA         | pY9AquznqjP,xvMDfVofFIrCmpoK             | 32-999-655-3099 | xes. ironic pinto beans affix silent accounts. pending deposits around the
      3505 | Customer#000003505 | 17651.000000  | 3272.810059 | EGYPT          | ehGdpZzQtmhmQsQJPEYB                     | 14-417-990-7543 | nding, even pinto beans. quickly special accounts sleep. blithely
      8930 | Customer#000008930 | 17466.000000  | 3284.570068 | RUSSIA         | Oiu8YU5obXVONzfGtpP0i2Wa012ilPHXeN0Q1vO7 | 32-432-458-8678 | o beans. slyly express foxes against the never even packages are blithely express depend
      9398 | Customer#000009398 | 17418.000000  | 5240.859863 | UNITED STATES  | woGiy ZIZmv85sLGxP7uqqONn4coruhB4ICe5    | 34-140-238-4519 | posits. furiously express platelets above the furiously express packages use slyly pending, final theodolit
     10286 | Customer#000010286 | 17392.000000  | 6442.330078 | UNITED STATES  | QwsSXTSLw45pv2TJvN1mWiBOKKy              | 34-809-138-6091 |  the blithely regular requests. express, regular 
      4022 | Customer#000004022 | 17371.000000  | 827.309998  | JAPAN          | bhJneARrSSStpOZ4kL Gz                    | 22-425-223-3545 | unusual packages. foxes grow after the carefully final packages. bold packages maintain furiously among the sly
       127 | Customer#000000127 | 17330.000000  | 9280.709961 | VIETNAM        | Xyge4DX2rXKxXyye1Z47LeLVEYMLf4Bfcj       | 31-101-672-2951 | ic, unusual theodolites nod silently after the final, ironic instructions: pending r
      6436 | Customer#000006436 | 17268.000000  | -651.109985 | JORDAN         | yfj8DtQgQrb52                            | 23-860-371-1102 | ular dependencies cajole evenly final the
     11293 | Customer#000011293 | 17238.000000  | 7723.279785 | INDONESIA      | wWYo4VigKTaGiw1Ab,77THSw2H A36E 1        | 19-885-509-7210 | fily slyly regular requests. slyly special packages grow furiously regular, final deposits. ironic, final pin
     13768 | Customer#000013768 | 16865.000000  | 4220.359863 | UNITED STATES  | sl11VOv 5yq9nO 3jB3HWfjZ dk              | 34-191-114-2191 | y! slyly regular platelets haggle carefully above the slyly even theodo
      9728 | Customer#000009728 | 16820.000000  | -674.919983 | JORDAN         | 8rmCBwqFMCwkiUyOz4VMT                    | 23-270-854-1567 | osits according to the quickly d
     11287 | Customer#000011287 | 16781.000000  | 8993.480469 | FRANCE         | cwqVek7S5ew                              | 16-559-116-1881 |  solve fluffily. blithely ironic theodolites haggle slyly express foxes. accounts hagg
      4165 | Customer#000004165 | 16761.000000  | 2562.300049 | UNITED STATES  | 3QbJwnzk 0UFfh2Ns4FZJbyRpN               | 34-685-609-2246 | ckly ironic foxes wake above the fluffily unusual requests. blithely regular pinto b
      1043 | Customer#000001043 | 16517.000000  | 5847.759766 | GERMANY        | HJMn12xn4bl vWC7iVuTRsErYEzlyCO          | 17-266-334-8613 | iously ironic deposits cajole slyly busily final account
     14152 | Customer#000014152 | 16439.000000  | 9024.030273 | ETHIOPIA       | YPX61aZOf8qZ3pLQYTy5oMNtdYI20bs1L9TZf9y8 | 15-997-397-3164 |  special pinto beans are furiously. regular deposits nag carefully. carefully express asymptotes p
      8683 | Customer#000008683 | 16371.000000  | -570.270020 | MOZAMBIQUE     | kvO5MjrxkGaL6mqR4f7zF5081jk9fse0LndnM    | 26-472-556-6022 | eans-- slyly final dependencies
      6532 | Customer#000006532 | 16317.000000  | 2857.429932 | ARGENTINA      | TvhgzSH6z6mBFPH4PVuV8WYBdwaL             | 11-390-945-2159 | xes. quickly bold accounts detect accordi
      8671 | Customer#000008671 | 16289.000000  | 1605.140015 | MOZAMBIQUE     | YU cSPHHK7ioF3,KpcJqbUTVof FNg,Vd8E      | 26-609-540-2904 | uctions wake slyly bold instructions.
     11306 | Customer#000011306 | 16247.000000  | 1690.079956 | ROMANIA        | YCgVMZzEzVkwySCHNi6FAgVLqaomjyb          | 29-370-986-1560 | ely regular depths. carefully express pinto beans grow. fluffily ironi
      3199 | Customer#000003199 | 16189.000000  | 4960.169922 | EGYPT          | nfonIvSBumIoOL,Xgs                       | 14-905-307-6171 | furiously final braids kindle along the regularly final dep
      4735 | Customer#000004735 | 16137.000000  | 5270.979980 | GERMANY        | QNOkAh2BIWAQsv246Rdhax                   | 17-523-730-1905 | ickly across the blithely special frays. unusual packa
     11494 | Customer#000011494 | 16117.000000  | 7091.750000 | PERU           | Yb0szA52Qe                               | 27-271-686-9393 | y regular accounts boost furiously. fluffily regular deposits acco
       670 | Customer#000000670 | 15982.000000  | 6738.930176 | BRAZIL         | RJtcLv6Tjpx                              | 12-839-426-4266 | y unusual deposits are carefully regular foxes. packages dazzle carefully. furiously unusual d
      5362 | Customer#000005362 | 15963.000000  | 8183.169922 | JAPAN          | OohgqmD36C1OkzCamuFIbO97IYBsuM           | 22-822-504-1677 | across the accounts. deposits use about the ironic requests. reg
     11066 | Customer#000011066 | 15801.000000  | 1363.920044 | ETHIOPIA       | bRcOhWz NsJikv BQZ9sD4Gk1Oz9WrMok        | 15-291-488-4863 | ove the furiously even theodolites. never enticing braids
      6824 | Customer#000006824 | 15777.000000  | 4911.600098 | KENYA          | ots Xj,zI6Lt,5CSMqtm0aoz7UeBs            | 24-918-571-1016 | encies cajole at the fluffily even pinto beans. express ep
      7229 | Customer#000007229 | 15756.000000  | -831.340027 | IRAQ           | nRRYw3fVek334vnqNTvu85XU7w1yg0rPOmQD8    | 21-490-644-8210 |  to integrate at the furiously final requests. ideas run quickly. quickly slow deposits snooze. carefully bold de
      2917 | Customer#000002917 | 15640.000000  | 7643.299805 | PERU           | Qson50FTl,F thcuC3IYANMg3Xln             | 27-939-570-1941 | oss the furiously regular pinto beans. furiously fluffy gifts according to the quickly even foxes wake 
      2356 | Customer#000002356 | 15559.000000  | 3706.489990 | ALGERIA        |  EyYifddmvardB01tkf                      | 10-311-646-8139 | fily ironic accounts. silent requests haggle above the regular accounts. ironic depo
     11663 | Customer#000011663 | 15548.000000  | 5733.270020 | MOZAMBIQUE     | R9JqDyjqe1X4YtKm3pizwbXLNnAKbiJpTX9agD,i | 26-431-891-6470 | ly even foxes boost. carefully regular asymptotes solve furiously. regular pac
      9574 | Customer#000009574 | 15515.000000  | -249.009995 | ARGENTINA      | w83NEWtHkmtr                             | 11-981-731-1537 | ironic deposits. carefully special accounts boost! blith
       337 | Customer#000000337 | 15447.000000  | -270.589996 | ALGERIA        | EluRTlO4pE7u0XSKKyvKvVyt4sADWFRLZuiyn    | 10-337-165-1106 | ld requests sleep quickly. carefully express tithes wake carefully ac
      3070 | Customer#000003070 | 15383.000000  | 9021.179688 | INDONESIA      |  hV ,54q3RmAyMTiy                        | 19-704-834-8623 | final accounts use furiously about the bold deposits. furiously ironic requests across the blithely fin
      1348 | Customer#000001348 | 15383.000000  | 459.220001  | UNITED KINGDOM | CgtcDDYMnvsgI1uozRj                      | 33-360-732-3579 | s cajole furiously among the ironic deposits. carefully bold pinto beans wake carefully against the carefully
      4567 | Customer#000004567 | 15361.000000  | 2634.540039 | EGYPT          | VUYMDqWJSpDqM4WZL4dyFHmuntRCq 61cnbnv    | 14-878-883-9051 | ggle carefully-- furiously final dependencies after the furiously pending accounts haggle slyly 
      4502 | Customer#000004502 | 15232.000000  | 9547.019531 | INDIA          | b5qwAnl3xxb9rNJp45RWJT3IRFxxnOH2dABn     | 18-694-551-9594 | riously. carefully regular foxes wake slyly among the sometimes regular packages. furiously re
      3481 | Customer#000003481 | 15167.000000  | 6536.220215 | RUSSIA         | dFPrFHfRxLN8fH                           | 32-270-373-8122 | ly slyly unusual requests. permanent, regular accounts wake carefully across the final, regular foxes. inst
      8702 | Customer#000008702 | 15143.000000  | 6829.640137 | GERMANY        |  1D b5BJa,3                              | 17-328-121-6892 | hely. silent instructions wake blithely above the slyly silent deposits. slyly bold pack
      9800 | Customer#000009800 | 15003.000000  | 1034.890015 | JAPAN          | ZW5MIoM6eSD3gkpJF 4                      | 22-787-927-5218 | ic, ironic packages. carefully special requests along the even a
      3614 | Customer#000003614 | 14965.000000  | 5426.120117 | IRAQ           | NeiVrsyB9C                               | 21-547-473-1064 | ress ideas are furiously unusual deposits. 
      9496 | Customer#000009496 | 14928.000000  | -911.049988 | CHINA          | 9QymiRLKkuxH0bqx0Ez1Im2BRQ               | 28-963-811-3431 | xpress somas at the idly regular theodolites cajole regular depend
     10327 | Customer#000010327 | 14903.000000  | 2176.620117 | ETHIOPIA       | QBI7Ko2IpiNb72s                          | 15-769-724-4231 | xpress pinto beans snooze carefully. blithely bold waters haggle along the brave theodolites. slyly ironic 
      7336 | Customer#000007336 | 14842.000000  | -451.019989 | ALGERIA        | pF yfQCR9019hCrFnj6AqvD8q                | 10-853-876-2976 | he deposits! blithely ruthless instructions cajole quickly about the blithe
     14599 | Customer#000014599 | 14820.000000  | 6448.529785 | BRAZIL         | Xo53mdrkX3qPKnlp0Fefc1bUhrkxX            | 12-551-621-1319 | s courts promise furiously alongside of the slyly regular theodolites. carefully ir
        64 | Customer#000000064 | 14777.000000  | -646.640015 | CANADA         | MbCeGY20kaKK3oalJD,OT                    | 13-558-731-7204 | structions after the quietly ironic theodolites cajole be
      2750 | Customer#000002750 | 14735.000000  | 9437.410156 | IRAN           | 2i719rqev3kHV1YOJ8s2NkSTFaGM8W8          | 20-165-803-3635 | . evenly pending pinto beans boost above th
      9122 | Customer#000009122 | 14653.000000  | 896.729980  | FRANCE         | BJJZxA,cxwF99rKBi601WSVO01yKE2           | 16-713-936-5686 | onic packages are furiously inside the deposits. fluffily regular instructions cajole slyly unusual asymptote
      3836 | Customer#000003836 | 14615.000000  | 9563.940430 | JORDAN         | iQQnReRVUJuOOcHnveTnIZbAJHSZHCZhhNlcq4o  | 23-142-696-3694 |  alongside of the pending deposits. final, unusual requests might use. carefully final d
      6613 | Customer#000006613 | 14567.000000  | 6296.689941 | EGYPT          | zPS5aK 66ca8nD                           | 14-453-488-2934 | unts. ironic, even instructions cajole blithely a
       526 | Customer#000000526 | 14523.000000  | 705.929993  | ARGENTINA      | 0oAVPhh1I4JdrDafVG2Z8                    | 11-170-679-3115 | ctions cajole after the furiously unusual ideas. ironic packages among the instructions are carefully carefully iro
     10912 | Customer#000010912 | 14436.000000  | 4568.660156 | EGYPT          | YXdlpz Z2jO3HYNmG                        | 14-402-161-9767 | lly bold platelets use slyly. ironic theodolites c
      2368 | Customer#000002368 | 14303.000000  | 3745.479980 | CANADA         | yiR1fYRTnJJA k3gjEkfACVERoiKwUlf2y4wm    | 13-796-760-9652 | s sleep even packages. even packages cajole carefully. ironic asymptotes cajole slyly-- quietly bold deposits s
      4177 | Customer#000004177 | 14235.000000  | -726.270020 | UNITED KINGDOM | N0F51q9MrPP                              | 33-305-686-4995 | ourts are slyly blithely final dependencies. foxes wa
     13120 | Customer#000013120 | 14205.000000  | 8031.919922 | JAPAN          | rflz 934vVbAkwO5iIXHF                    | 22-863-198-8694 | ular instructions dazzle across the bold requests. slyly final requests 
       496 | Customer#000000496 | 14163.000000  | 8174.819824 | JAPAN          | Y8oYLlHme6Z4fEzkTu                       | 22-173-644-7922 |  quickly bold packages. decoys among the blithely pending accounts lose according to the deposits.
     10148 | Customer#000010148 | 14114.000000  | 5002.959961 | CHINA          | WG5,J3LgJUYmULzgOUBYzB,kO2kxae,NhNHGjxv  | 28-734-627-4171 | y. bold theodolites sleep. regular dependencies use blithely. blithely even requests run slyly. fur
      4135 | Customer#000004135 | 14105.000000  | 4768.220215 | IRAN           | UKDFAqDQNvN15yv Gjm                      | 20-898-157-4037 |  carefully regular asymptotes. bli
      1327 | Customer#000001327 | 14000.000000  | 0.970000    | JAPAN          | LBVMBxjllZpTQd                           | 22-920-576-6295 |  are furiously according to the multipliers. pinto beans are thinly. special deposits haggle quickly express Ti
     14179 | Customer#000014179 | 13903.000000  | 3885.889893 | INDONESIA      | 2uHsSHd2yg8UkOpxl                        | 19-272-988-9346 | ctions sleep fluffily. regular foxes after the bold deposits sleep after the carefull
      7541 | Customer#000007541 | 13781.000000  | 7401.830078 | FRANCE         | ZcSi EMGulLJSUH5olqhuE zquT4IO           | 16-585-243-7539 | ckages. ironic accounts should thrash slyly. blithely iro
      9514 | Customer#000009514 | 13665.000000  | 1063.040039 | UNITED KINGDOM | 5vQg0,jLd5Oceavqu,mQJ                    | 33-340-388-6506 |  carefully final ideas. sly ideas detect. pe
      8696 | Customer#000008696 | 13434.000000  | 7423.100098 | KENYA          | d pYGPDM49                               | 24-987-719-5900 |  blithely express accounts wake alongside of the quickly final excuses. ironic, ironic 
     10145 | Customer#000010145 | 13415.000000  | 9622.870117 | ARGENTINA      | 3413wiJccTFAbxbD9aFRVgzfUvxHQy5oc        | 11-938-569-4423 |  slyly special accounts haggle blithe orbits. furiously regular deposits above the quickly ironic packages ar
